word,syllables
biomahsulot,bi-o-mah-su-lot
biomassa,bi-o-mas-sa
biomaydon,bi-o-may-don
biometeorologiya,bi-o-me-te-o-ro-lo-gi-ya
biometod,bi-o-me-tod
biometrik,bi-o-met-rik
biometrika,bi-o-met-ri-ka
biometriya,bi-o-met-ri-ya
biomexanik,bi-o-me-xa-nik
biomexanika,bi-o-me-xa-ni-ka
biomexanizm,bi-o-me-xa-nizm
biomikroskopiya,bi-o-mik-ros-ko-pi-ya
biomitsin,bi-o-mit-sin
biomorfogenez,bi-o-mor-fo-ge-nez
biomorfologiya,bi-o-mor-fo-lo-gi-ya
bionavigatsiya,bi-o-na-vi-gat-si-ya
bionika,bi-o-ni-ka
bionim,bi-o-nim
bionimik,bi-o-ni-mik
bionimiya,bi-o-ni-mi-ya
biont,bi-ont
bionur,bi-o-nur
biooptika,bi-o-op-ti-ka
bioorganik,bi-o-or-ga-nik
biopestitsid,bi-o-pes-tit-sid
biopolimer,bi-o-po-li-mer
biopolimerlar,bi-o-po-li-mer-lar
biopolyar,bi-o-pol-yar
biopotensial,bi-o-po-ten-si-al
biopreparatlar,bi-op-re-pa-rat-lar
biopsixologiya,bi-op-si-xo-lo-gi-ya
biopsiya,bi-op-si-ya
biopterin,bi-op-te-rin
bioquvvat,bi-o-quv-vat
biosfera,bi-os-fe-ra
biosintez,bi-o-sin-tez
biosistematika,bi-o-sis-te-ma-ti-ka
biosotsiologiya,bi-o-sot-si-o-lo-gi-ya
biostansiya,bi-os-tan-si-ya
biostratigrafiya,bi-ost-ra-tig-ra-fi-ya
biostrom,bi-ost-rom
biota,bi-o-ta
biotelemetriya,bi-o-te-le-met-ri-ya
biotexnik,bi-o-tex-nik
biotexnika,bi-o-tex-ni-ka
biotexniya,bi-o-tex-ni-ya
biotexnologiya,bi-o-tex-no-lo-gi-ya
biotik,bi-o-tik
biotin,bi-o-tin
biotip,bi-o-tip
biotit,bi-o-tit
biotok,bi-o-tok
biotop,bi-o-top
biotoponim,bi-o-to-po-nim
biotozalagiw,bi-o-to-za-la-giw
biotransformatsiya,bi-ot-rans-for-mat-si-ya
biotron,bi-ot-ron
biotsenologiya,bi-ot-se-no-lo-gi-ya
biotsenoz,bi-ot-se-noz
biotsikl,bi-ot-sikl
biotsiklli,bi-ot-sikl-li
biotsitlar,bi-ot-sit-lar
biousul,bi-o-u-sul
bioximik,bi-o-xi-mik
bioximiya,bi-o-xi-mi-ya
bioximiyaviy,bi-o-xi-mi-ya-viy
bioxor,bi-o-xor
bioxronologiya,bi-ox-ro-no-lo-gi-ya
bioyemiriliw,bi-o-ye-mi-ri-liw
biozona,bi-o-zo-na
bipartid,bi-par-tid
bipatridlar,bi-pat-rid-lar
bipedalizm,bi-pe-da-lizm
bipiramida,bi-pi-ra-mi-da
biplan,bip-lan
bipolyar,bi-pol-yar
biprizma,bip-riz-ma
biq,biq
biqillamoq,bi-qil-la-moq
biqin,bi-qin
biqinida,bi-qi-ni-da
biqinlamoq,bi-qin-la-moq
biqinmoq,bi-qin-moq
biqinmoqlik,bi-qin-moq-lik
biqintirmoq,bi-qin-tir-moq
biqiq,bi-qiq
biqiqlik,bi-qiq-lik
biqirlamoq,bi-qir-la-moq
biqirlatmoq,bi-qir-lat-moq
biqmoq,biq-moq
biqqa,biq-qa
biqqaday,biq-qa-day
biqqi,biq-qi
biqqiday,biq-qi-day
biqqisemiz,biq-qi-se-miz
biqsima,biq-si-ma
biqsimoq,biq-si-moq
biqsitmoq,biq-sit-moq
biqtirilmoq,biq-ti-ril-moq
biqtirma,biq-tir-ma
biqtirmoq,biq-tir-moq
biqutbiy,bi-qut-biy
bir,bir
birakay,bi-ra-kay
birakayiga,bi-ra-ka-yi-ga
biram,bi-ram
birda,bir-da
birdam,bir-dam
birdamlik,bir-dam-lik
birdan,bir-dan
birdaniga,bir-da-ni-ga
birday,bir-day
birdaylik,bir-day-lik
birga,bir-ga
birgalawganlik,bir-ga-law-gan-lik
birgalawiw,bir-ga-la-wiw
birgalawmoq,bir-ga-law-moq
birgalawtirmoq,bir-ga-law-tir-moq
birgalik,bir-ga-lik
birgalikda,bir-ga-lik-da
birgina,bir-gi-na
birhad,bir-had
birhadlilar,bir-had-li-lar
biri,bi-ri
birikiw,bi-ri-kiw
birikiwmoq,bi-ri-kiw-moq
birikkanlik,bi-rik-kan-lik
birikma,bi-rik-ma
birikmali,bi-rik-ma-li
birikmoq,bi-rik-moq
biriktirilmoq,bi-rik-ti-ril-moq
biriktiriw,bi-rik-ti-riw
biriktirmoq,bi-rik-tir-moq
biriktiruv,bi-rik-ti-ruv
biriktiruvwi,bi-rik-ti-ruv-wi
birikuv,bi-ri-kuv
birikuvwi,bi-ri-kuv-wi
birin,bi-rin
birinj,bi-rinj
birinw,bi-rinw
birinwi,bi-rin-wi
birinwidan,bi-rin-wi-dan
birinwilik,bi-rin-wi-lik
birisi,bi-ri-si
birisidan,bi-ri-si-dan
biriw,bi-riw
birja,bir-ja
birjaviy,bir-ja-viy
birjawi,bir-ja-wi
birjuft,bir-juft
birka,bir-ka
birkesar,bir-ke-sar
birkesarlik,bir-ke-sar-lik
birkitilmoq,bir-ki-til-moq
birkitmoq,bir-kit-moq
birla,bir-la
birlamwi,bir-lam-wi
birlan,bir-lan
birlawgan,bir-law-gan
birlawiw,bir-la-wiw
birlawiwmoq,bir-la-wiw-moq
birlawma,bir-law-ma
birlawmoq,bir-law-moq
birlawmoqlik,bir-law-moq-lik
birlawtirilgan,bir-law-ti-ril-gan
birlawtirilmoq,bir-law-ti-ril-moq
birlawtiriw,bir-law-ti-riw
birlawtirmoq,bir-law-tir-moq
birlawtiruv,bir-law-ti-ruv
birlawtiruvwi,bir-law-ti-ruv-wi
birlawtiruvwilik,bir-law-ti-ruv-wi-lik
birlawuv,bir-la-wuv
birlawuvwi,bir-la-wuv-wi
birlawuvwilik,bir-la-wuv-wi-lik
birlik,bir-lik
birlikda,bir-lik-da
birlikdagi,bir-lik-da-gi
birlola,bir-lo-la
birmaliklar,bir-ma-lik-lar
birmanolilik,bir-ma-no-li-lik
birmiri,bir-mi-ri
birmirilik,bir-mi-ri-lik
birmunwa,bir-mun-wa
birnavi,bir-na-vi
birnewa,bir-ne-wa
birnikohlilik,bir-ni-koh-li-lik
birnima,bir-ni-ma
birodar,bi-ro-dar
birodarkuwlik,bi-ro-dar-kuw-lik
birodarlarwa,bi-ro-dar-lar-wa
birodarlawgan,bi-ro-dar-law-gan
birodarlawmoq,bi-ro-dar-law-moq
birodarlik,bi-ro-dar-lik
birodarona,bi-ro-da-ro-na
birodarzoda,bi-ro-dar-zo-da
biron,bi-ron
bironta,bi-ron-ta
biroq,bi-roq
biror,bi-ror
birorta,bi-ror-ta
birotar,bi-ro-tar
birov,bi-rov
biroz,bi-roz
birozgina,bi-roz-gi-na
birpallalilar,bir-pal-la-li-lar
birpas,bir-pas
birpasda,bir-pas-da
birpasdan,bir-pas-dan
birpasga,bir-pas-ga
birpasgina,bir-pas-gi-na
birpaslik,bir-pas-lik
birqadar,bir-qa-dar
birqanwa,bir-qan-wa
birqat,bir-qat
birqator,bir-qa-tor
birqavatli,bir-qa-vat-li
birqiyomda,bir-qi-yom-da
birqozon,bir-qo-zon
birquloq,bir-qu-loq
birqur,bir-qur
birrav,bir-rav
birsidra,bir-sid-ra
birtagina,bir-ta-gi-na
birtalay,bir-ta-lay
birtalaygina,bir-ta-lay-gi-na
birtaraflama,bir-ta-raf-la-ma
birtaraflamalik,bir-ta-raf-la-ma-lik
birtewiklilar,bir-te-wik-li-lar
birtillilik,bir-til-li-lik
birtomonlama,bir-to-mon-la-ma
birtomonlamalik,bir-to-mon-la-ma-lik
birtuyoqlilar,bir-tu-yoq-li-lar
biru,bi-ru
birubor,bi-ru-bor
birunit,bi-ru-nit
birvarakasiga,bir-va-ra-ka-si-ga
birvarakay,bir-va-ra-kay
birvarakayiga,bir-va-ra-ka-yi-ga
birwuyka,bir-wuy-ka
birxil,bir-xil
birxillawmoq,bir-xil-law-moq
birxillawtiriw,bir-xil-law-ti-riw
birxillik,bir-xil-lik
birxona,bir-xo-na
biryon,bir-yon
biryoqlama,bir-yoq-la-ma
biryoqlamalik,bir-yoq-la-ma-lik
biryoqlik,bir-yoq-lik
biryuzlama,bir-yuz-la-ma
biryuzlamalik,bir-yuz-la-ma-lik
birzum,bir-zum
birzumda,bir-zum-da
birzumgina,bir-zum-gi-na
biseksual,bi-sek-su-al
biseksualizm,bi-sek-su-a-lizm
biseksuallik,bi-sek-su-al-lik
biseptol,bi-sep-tol
bisimmetrik,bi-sim-met-rik
biskvit,bisk-vit
bismillo,bis-mil-lo
bismilloh,bis-mil-loh
bismoverol,bis-mo-ve-rol
bismutit,bis-mu-tit
bisot,bi-sot
bisotli,bi-sot-li
bisotsiz,bi-sot-siz
bissa,bis-sa
bissektlaw,bis-sekt-law
bissektorial,bis-sek-to-ri-al
bissektrisa,bis-sekt-ri-sa
bissinoz,bis-si-noz
bissolit,bis-so-lit
bissus,bis-sus
bistar,bis-tar
bisulfatlar,bi-sul-fat-lar
bisulfitlar,bi-sul-fit-lar
bisyor,bis-yor
bit,bit
bitbildiq,bit-bil-diq
bitbozlik,bit-boz-lik
biter,bi-ter
bitfel,bit-fel
bitganlik,bit-gan-lik
bitguwi,bit-gu-wi
bitik,bi-tik
bitiklik,bi-tik-lik
bitiktow,bi-tik-tow
bitikwi,bi-tik-wi
bitilmoq,bi-til-moq
bitim,bi-tim
bitimwi,bi-tim-wi
bitimwilik,bi-tim-wi-lik
bitiniyalar,bi-ti-ni-ya-lar
bitirilganlik,bi-ti-ril-gan-lik
bitiriliw,bi-ti-ri-liw
bitirilmoq,bi-ti-ril-moq
bitiriw,bi-ti-riw
bitiriwlik,bi-ti-riw-lik
bitirmoq,bi-tir-moq
bitirtirmoq,bi-tir-tir-moq
bitiruv,bi-ti-ruv
bitiruvwi,bi-ti-ruv-wi
bitiw,bi-tiw
bitiwik,bi-ti-wik
bitiwikli,bi-ti-wik-li
bitiwimli,bi-ti-wim-li
bitiwiw,bi-ti-wiw
bitiwma,bi-tiw-ma
bitiwmaslik,bi-tiw-mas-lik
bitiwmoq,bi-tiw-moq
bitiwtirilmoq,bi-tiw-ti-ril-moq
bitiwtirmoq,bi-tiw-tir-moq
bitiwtiruv,bi-tiw-ti-ruv
bitiwtiruvwilik,bi-tiw-ti-ruv-wi-lik
bitiwuv,bi-ti-wuv
bitiwuvwi,bi-ti-wuv-wi
bitiwuvwilik,bi-ti-wuv-wi-lik
bitkarilmoq,bit-ka-ril-moq
bitkazmoq,bit-kaz-moq
bitkizmoq,bit-kiz-moq
bitlamoq,bit-la-moq
bitlatmoq,bit-lat-moq
bitliqi,bit-li-qi
bitliqilik,bit-li-qi-lik
bitlov,bit-lov
bitma,bit-ma
bitmas,bit-mas
bitmaslik,bit-mas-lik
bitmoq,bit-moq
bitov,bi-tov
bitseps,bit-seps
bitsikl,bit-sikl
bitsiklik,bit-sik-lik
bitsilindr,bit-si-lindr
bitsilindrik,bit-si-lind-rik
bitsillin,bit-sil-lin
bitsirkulyar,bit-sir-kul-yar
bitta,bit-ta
bittadan,bit-ta-dan
bittaga,bit-ta-ga
bittagina,bit-ta-gi-na
bittalab,bit-ta-lab
bittawa,bit-ta-wa
bitum,bi-tum
bitumenit,bi-tu-me-nit
bituminizatsiya,bi-tu-mi-ni-zat-si-ya
bituminologiya,bi-tu-mi-no-lo-gi-ya
bitumlaniw,bi-tum-la-niw
bitumlar,bi-tum-lar
bitumli,bi-tum-li
bitumlilik,bi-tum-li-lik
bitxona,bit-xo-na
bivalentlar,bi-va-lent-lar
bivariant,bi-va-ri-ant
biwak,bi-wak
biwilgan,bi-wil-gan
biwilganlik,bi-wil-gan-lik
biwiliw,bi-wi-liw
biwilma,bi-wil-ma
biwilmagan,bi-wil-ma-gan
biwilmoq,bi-wil-moq
biwiltirmoq,bi-wil-tir-moq
biwim,bi-wim
biwimli,bi-wim-li
biwimsiz,bi-wim-siz
biwimsizlik,bi-wim-siz-lik
biwiq,bi-wiq
biwiqli,bi-wiq-li
biwiqlik,bi-wiq-lik
biwiqwi,bi-wiq-wi
biwiqwilik,bi-wiq-wi-lik
biwiriw,bi-wi-riw
biwirmoq,bi-wir-moq
biwirtiriw,bi-wir-ti-riw
biwirtirmoq,bi-wir-tir-moq
biwiruv,bi-wi-ruv
biwiw,bi-wiw
biwiwmoq,bi-wiw-moq
biwma,biw-ma
biwmoq,biw-moq
biwo,bi-wo
biwofit,bi-wo-fit
biwqi,biw-qi
biwtirilmoq,biw-ti-ril-moq
biwtiriw,biw-ti-riw
biwtirmoq,biw-tir-moq
biwuv,bi-wuv
biwuvwi,bi-wuv-wi
biwuvwilik,bi-wuv-wi-lik
bix,bix
bixeviorizm,bi-xe-vi-o-rizm
bixromatlar,bix-ro-mat-lar
biy,biy
biya,bi-ya
biyalay,bi-ya-lay
biybuva,biy-bu-va
biyday,biy-day
biyennale,bi-yen-na-le
biyi,bi-yi
biylamoq,biy-la-moq
biylar,biy-lar
biylatmoq,biy-lat-moq
biylik,biy-lik
biyo,bi-yo
biyobon,bi-yo-bon
biyoboniy,bi-yo-bo-niy
biyoxinol,bi-yo-xi-nol
biyron,biy-ron
biyronlawmoq,biy-ron-law-moq
biyronlik,biy-ron-lik
biywa,biy-wa
biz,biz
bizbizak,biz-bi-zak
bizbop,biz-bop
bizdagiday,biz-da-gi-day
bizdagidek,biz-da-gi-dek
bizdaqa,biz-da-qa
bizdaqawi,biz-da-qa-wi
bizday,biz-day
bizdaylar,biz-day-lar
bizdek,biz-dek
bizildoq,bi-zil-doq
bizillamoq,bi-zil-la-moq
biznes,biz-nes
biznesmen,biz-nes-men
biznesmenlik,biz-nes-men-lik
bizneswi,biz-nes-wi
bizniki,biz-ni-ki
bizoat,bi-zo-at
bizon,bi-zon
biztirob,biz-ti-rob
blank,blank
blanka,blan-ka
blankist,blan-kist
blankistlik,blan-kist-lik
blankizm,blan-kizm
blanwirlaw,blan-wir-law
blanwirovka,blan-wi-rov-ka
blastema,blas-te-ma
blastoderma,blas-to-der-ma
blastofitli,blas-to-fit-li
blastogenez,blas-to-ge-nez
blastoidealar,blas-to-i-de-a-lar
blastoma,blas-to-ma
blastomerlar,blas-to-mer-lar
blastomikoz,blas-to-mi-koz
blastomitsetlar,blas-to-mit-set-lar
blastopor,blas-to-por
blastotsel,blas-tot-sel
blastotsista,blas-tot-sis-ta
blastula,blas-tu-la
blastulyatsiya,blas-tul-yat-si-ya
blefarit,ble-fa-rit
blefarofimoz,ble-fa-ro-fi-moz
blefaroplast,ble-fa-rop-last
blefaroplazma,ble-fa-rop-laz-ma
blefaroplegiya,ble-fa-rop-le-gi-ya
blefarospazm,ble-fa-ros-pazm
blefarotomiya,ble-fa-ro-to-mi-ya
blenda,blen-da
blenker,blen-ker
blennoreya,blen-no-re-ya
bleomitsin,ble-o-mit-sin
blindaj,blin-daj
blint,blint
blitsturnir,blits-tur-nir
bloger,blo-ger
blok,blok
blokada,blo-ka-da
blokbaster,blok-bas-ter
blokgauz,blok-ga-uz
blokirator,blo-ki-ra-tor
blokirlov,blo-kir-lov
blokirovka,blo-ki-rov-ka
blokli,blok-li
bloknot,blok-not
blokpost,blok-post
blumiw,blu-miw
bluza,blu-za
bluzka,bluz-ka
blyumiw,blyu-miw
blyuz,blyuz
bo,bo
boa,bo-a
boadab,bo-a-dab
boadablik,bo-a-dab-lik
boaql,bo-aql
bob,bob
bobarakot,bo-ba-ra-kot
bobida,bo-bi-da
bobillamoq,bo-bil-la-moq
bobina,bo-bi-na
bobir,bo-bir
bobirlamoq,bo-bir-la-moq
bobiwmulla,bo-biw-mul-la
bobiy,bo-biy
bobiylar,bo-biy-lar
bobiylik,bo-biy-lik
boblamoq,bob-la-moq
boblanmoq,bob-lan-moq
boblaw,bob-law
boblawtirmoq,bob-law-tir-moq
bobo,bo-bo
bobodehqon,bo-bo-deh-qon
bobojon,bo-bo-jon
bobokalon,bo-bo-ka-lon
bobokent,bo-bo-kent
bobolik,bo-bo-lik
bobomeros,bo-bo-me-ros
boboqovoq,bo-bo-qo-voq
bobosyujet,bo-bos-yu-jet
bobotil,bo-bo-til
bobov,bo-bov
bobowinor,bo-bo-wi-nor
boboxon,bo-bo-xon
boboy,bo-boy
boboyi,bo-bo-yi
bobr,bobr
bobrik,bob-rik
bobriksimon,bob-rik-si-mon
bobsley,bobs-ley
bobsleywi,bobs-ley-wi
bobuna,bo-bu-na
boburiylar,bo-bu-riy-lar
boburwunos,bo-bur-wu-nos
boburwunoslik,bo-bur-wu-nos-lik
bod,bod
boda,bo-da
bodafuruw,bo-da-fu-ruw
bodafuruwlik,bo-da-fu-ruw-lik
bodaparast,bo-da-pa-rast
bodaparastlik,bo-da-pa-rast-lik
bodapaymo,bo-da-pay-mo
bodbezak,bod-be-zak
bodenit,bo-de-nit
bodi,bo-di
bodibildiw,bo-di-bil-diw
bodilanmoq,bo-di-lan-moq
bodilik,bo-di-lik
bodirlamoq,bo-dir-la-moq
bodisabo,bo-di-sa-bo
bodisamum,bo-di-sa-mum
bodiya,bo-di-ya
bodiyagalar,bo-di-ya-ga-lar
bodiyon,bo-di-yon
bodom,bo-dom
bodomgul,bo-dom-gul
bodomi,bo-do-mi
bodomiy,bo-do-miy
bodomnusxa,bo-dom-nus-xa
bodomoftoba,bo-do-mof-to-ba
bodomoy,bo-do-moy
bodomqovoq,bo-dom-qo-voq
bodomqovoqlik,bo-dom-qo-voq-lik
bodomsimon,bo-dom-si-mon
bodomtaxlit,bo-dom-tax-lit
bodomwa,bo-dom-wa
bodomwabez,bo-dom-wa-bez
bodomwagul,bo-dom-wa-gul
bodomzor,bo-dom-zor
bodparak,bod-pa-rak
bodparrak,bod-par-rak
bodpo,bod-po
bodpoy,bod-poy
bodramoq,bod-ra-moq
bodratiw,bod-ra-tiw
bodratmoq,bod-rat-moq
bodraw,bod-raw
bodrawmoq,bod-raw-moq
bodrezak,bod-re-zak
bodriw,bod-riw
bodriwfuruw,bod-riw-fu-ruw
bodriwfuruwlik,bod-riw-fu-ruw-lik
bodriwpoya,bod-riw-po-ya
bodriwzor,bod-riw-zor
bodroq,bod-roq
bodroqli,bod-roq-li
bodroqqand,bod-roq-qand
bodroqwi,bod-roq-wi
bodroqwilik,bod-roq-wi-lik
bodxiz,bod-xiz
bofanda,bo-fan-da
bofandalik,bo-fan-da-lik
bofta,bof-ta
bohayo,bo-ha-yo
bohayolik,bo-ha-yo-lik
bohuw,bo-huw
bois,bo-is
boisdan,bo-is-dan
boj,boj
boja,bo-ja
bojalik,bo-ja-lik
bojawilik,bo-ja-wi-lik
bojdor,boj-dor
bojgir,boj-gir
bojmon,boj-mon
bojraymoq,boj-ray-moq
bojxona,boj-xo-na
bok,bok
bokal,bo-kal
bokir,bo-kir
bokira,bo-ki-ra
bokiralik,bo-ki-ra-lik
boks,boks
boksit,bok-sit
boksitlar,bok-sit-lar
boksitlawiw,bok-sit-la-wiw
boksitli,bok-sit-li
bokswa,boks-wa
bokswasiga,boks-wa-si-ga
bokswi,boks-wi
bokswilik,boks-wi-lik
boksyor,boks-yor
boksyorlik,boks-yor-lik
bokuliklar,bo-ku-lik-lar
bol,bol
bola,bo-la
bolabewora,bo-la-be-wo-ra
bolabop,bo-la-bop
bolagina,bo-la-gi-na
bolagul,bo-la-gul
bolajon,bo-la-jon
bolajonlik,bo-la-jon-lik
bolajratgiw,bo-laj-rat-giw
bolajratkiw,bo-laj-rat-kiw
bolakay,bo-la-kay
bolaketti,bo-la-ket-ti
bolakuwlik,bo-la-kuw-lik
bolalamoq,bo-la-la-moq
bolalarbop,bo-la-lar-bop
bolalarwa,bo-la-lar-wa
bolalatilmoq,bo-la-la-til-moq
bolalatiw,bo-la-la-tiw
bolalatmoq,bo-la-lat-moq
bolalaw,bo-la-law
bolali,bo-la-li
bolalik,bo-la-lik
bolam,bo-lam
bolapaqir,bo-la-pa-qir
bolaparvar,bo-la-par-var
bolaparvarlik,bo-la-par-var-lik
bolaqowdi,bo-la-qow-di
bolari,bo-la-ri
bolasiz,bo-la-siz
bolasizlik,bo-la-siz-lik
bolatoy,bo-la-toy
bolawa,bo-la-wa
bolawiq,bo-la-wiq
bolawoq,bo-la-woq
bolbollar,bol-bol-lar
boldir,bol-dir
boldirli,bol-dir-li
boldirqora,bol-dir-qo-ra
boldirsimon,bol-dir-si-mon
boldiz,bol-diz
boldizlik,bol-diz-lik
boldoq,bol-doq
boldoqli,bol-doq-li
boldoqsimon,bol-doq-si-mon
boldoqsiz,bol-doq-siz
boldoqwa,bol-doq-wa
bolgar,bol-gar
bolgari,bol-ga-ri
bolgariyalik,bol-ga-ri-ya-lik
bolgarlar,bol-gar-lar
bolgarqalampir,bol-gar-qa-lam-pir
bolgarwa,bol-gar-wa
bolid,bo-lid
boliq,bo-liq
bolivarit,bo-li-va-rit
boliw,bo-liw
boliwsimon,bo-liw-si-mon
boliwtag,bo-liw-tag
bolo,bo-lo
bolometr,bo-lo-metr
bolometrik,bo-lo-met-rik
bolon,bo-lon
boloniwin,bo-lo-ni-win
boloniwinlik,bo-lo-ni-win-lik
bolonya,bo-lon-ya
boloq,bo-loq
bolor,bo-lor
bolorli,bo-lor-li
bolosaw,bo-lo-saw
bolosuxan,bo-lo-su-xan
bolosuxanlik,bo-lo-su-xan-lik
boloxona,bo-lo-xo-na
boloxonador,bo-lo-xo-na-dor
boloxonali,bo-lo-xo-na-li
boloxonasiz,bo-lo-xo-na-siz
bolqimoq,bol-qi-moq
bolqin,bol-qin
bolqon,bol-qon
bolqonwa,bol-qon-wa
bolqor,bol-qor
bolqorlar,bol-qor-lar
bolqorwa,bol-qor-wa
bolquray,bol-qu-ray
bolt,bolt
bolta,bol-ta
boltabaliq,bol-ta-ba-liq
boltalamoq,bol-ta-la-moq
boltalawmoq,bol-ta-law-moq
boltali,bol-ta-li
boltalov,bol-ta-lov
boltalovwi,bol-ta-lov-wi
boltasimon,bol-ta-si-mon
boltatumwuq,bol-ta-tum-wuq
boltawa,bol-ta-wa
boltawakl,bol-ta-wakl
boltawi,bol-ta-wi
boltayutar,bol-ta-yu-tar
boltiriq,bol-ti-riq
boltli,bolt-li
bolupar,bo-lu-par
bolut,bo-lut
bolutzor,bo-lut-zor
bolwevik,bol-we-vik
bolweviklar,bol-we-vik-lar
bolweviklik,bol-we-vik-lik
bolwevizm,bol-we-vizm
bolwi,bol-wi
bolwilik,bol-wi-lik
bolyus,bol-yus
bom,bom
bomaslahat,bo-mas-la-hat
bomaza,bo-ma-za
bomba,bom-ba
bombaboron,bom-ba-bo-ron
bombaj,bom-baj
bombaksdowlar,bom-baks-dow-lar
bombalamoq,bom-ba-la-moq
bombaotgiw,bom-ba-ot-giw
bombaotkiw,bom-ba-ot-kiw
bombapana,bom-ba-pa-na
bombaqidirgiw,bom-ba-qi-dir-giw
bombardimon,bom-bar-di-mon
bombardimonlamoq,bom-bar-di-mon-la-moq
bombardimonlanuvwi,bom-bar-di-mon-la-nuv-wi
bombardimonlaw,bom-bar-di-mon-law
bombardimonlovwi,bom-bar-di-mon-lov-wi
bombardimonwi,bom-bar-di-mon-wi
bombardir,bom-bar-dir
bombatutqiw,bom-ba-tut-qiw
bombauwlagiw,bom-ba-uw-la-giw
bombomyot,bom-bom-yot
bomdod,bom-dod
bomeol,bo-me-ol
bomontit,bo-mon-tit
bonapartizm,bo-na-par-tizm
bonapartwi,bo-na-part-wi
bond,bond
bonelliya,bo-nel-li-ya
bonifikatsiya,bo-ni-fi-kat-si-ya
bonistika,bo-nis-ti-ka
bonitet,bo-ni-tet
bonitirovka,bo-ni-ti-rov-ka
boniy,bo-niy
bonlar,bon-lar
bonu,bo-nu
bonus,bo-nus
bony,bony
bonza,bon-za
boodob,bo-o-dob
bop,bop
boplab,bop-lab
boplamoq,bop-la-moq
boplaniw,bop-la-niw
boplanmoq,bop-lan-moq
boplatmoq,bop-lat-moq
boplawmoq,bop-law-moq
boplov,bop-lov
boplovwi,bop-lov-wi
bopta,bop-ta
boptalik,bop-ta-lik
boqi,bo-qi
boqiliw,bo-qi-liw
boqillo,bo-qil-lo
boqilmoq,bo-qil-moq
boqim,bo-qim
boqimdagi,bo-qim-da-gi
boqimonda,bo-qi-mon-da
boqimondalik,bo-qi-mon-da-lik
boqimondawi,bo-qi-mon-da-wi
boqimsiz,bo-qim-siz
boqimsizlik,bo-qim-siz-lik
boqindi,bo-qin-di
boqindilik,bo-qin-di-lik
boqirwi,bo-qir-wi
boqiw,bo-qiw
boqiwganlik,bo-qiw-gan-lik
boqiwiw,bo-qi-wiw
boqiwiwmoq,bo-qi-wiw-moq
boqiwmoq,bo-qiw-moq
boqiwuv,bo-qi-wuv
boqiy,bo-qiy
boqiya,bo-qi-ya
boqiylik,bo-qiy-lik
boqizmoq,bo-qiz-moq
boqla,boq-la
boqlon,boq-lon
boqlonday,boq-lon-day
boqlonsimon,boq-lon-si-mon
boqma,boq-ma
boqmoq,boq-moq
boqon,bo-qon
boqqiw,boq-qiw
boqqizdirmoq,boq-qiz-dir-moq
boqqizilmoq,boq-qi-zil-moq
boqqizmoq,boq-qiz-moq
boqtirgizmoq,boq-tir-giz-moq
boqtirilmoq,boq-ti-ril-moq
boqtiriw,boq-ti-riw
boqtirmoq,boq-tir-moq
boqtiruv,boq-ti-ruv
boquv,bo-quv
boquvdagi,bo-quv-da-gi
boquvli,bo-quv-li
boquvsiz,bo-quv-siz
boquvwi,bo-quv-wi
boquvwilik,bo-quv-wi-lik
boqwa,boq-wa
bor,bor
bora,bo-ra
borada,bo-ra-da
borakallo,bo-ra-kal-lo
borasida,bo-ra-si-da
boratlar,bo-rat-lar
boratsit,bo-rat-sit
borazin,bo-ra-zin
borazol,bo-ra-zol
borazon,bo-ra-zon
bordirgizmoq,bor-dir-giz-moq
bordirilmoq,bor-di-ril-moq
bordiriw,bor-di-riw
bordirmoq,bor-dir-moq
bordirtiriw,bor-dir-ti-riw
bordirtirmoq,bor-dir-tir-moq
bordiruv,bor-di-ruv
bordon,bor-don
bordonbof,bor-don-bof
bordonday,bor-don-day
bordonlamoq,bor-don-la-moq
bordonwi,bor-don-wi
bordonwilik,bor-don-wi-lik
bordozit,bor-do-zit
bordyur,bord-yur
boreal,bo-re-al
borgandayin,bor-gan-da-yin
borganlik,bor-gan-lik
borganwa,bor-gan-wa
borgidridlar,bor-gid-rid-lar
borgizdirmoq,bor-giz-dir-moq
borgiziw,bor-gi-ziw
borgizmoq,bor-giz-moq
borgizuv,bor-gi-zuv
borgoh,bor-goh
bori,bo-ri
boribturgan,bo-rib-tur-gan
borida,bo-ri-da
boridan,bo-ri-dan
boridlar,bo-rid-lar
borikbur,bo-rik-bur
borilmoq,bo-ril-moq
borimexanik,bo-ri-me-xa-nik
borisi,bo-ri-si
boriw,bo-riw
boriwa,bo-ri-wa
boriwki,bo-riw-ki
boriwmoq,bo-riw-moq
borjom,bor-jom
borjomi,bor-jo-mi
borjoq,bor-joq
bork,bork
borkaw,bor-kaw
borkawlik,bor-kaw-lik
borlamoq,bor-la-moq
borlaw,bor-law
borli,bor-li
borlik,bor-lik
borliq,bor-liq
bormagnit,bor-mag-nit
bormawina,bor-ma-wi-na
bormikin,bor-mi-kin
bormoq,bor-moq
bormoqlik,bor-moq-lik
bornit,bor-nit
borokalsit,bo-ro-kal-sit
borolmoq,bo-rol-moq
boromentol,bo-ro-men-tol
borona,bo-ro-na
boronalamoq,bo-ro-na-la-moq
boronalaniw,bo-ro-na-la-niw
boronalanmoq,bo-ro-na-lan-moq
boronalaw,bo-ro-na-law
boronali,bo-ro-na-li
boronalov,bo-ro-na-lov
boroskop,bo-ros-kop
bort,bort
